60001|IL|42.4589|-88.5176
60002|IL|42.4752471|-88.0314174
60004|IL|42.1099506|-87.9824758
60005|IL|42.0556473|-87.9873724
60006|IL|42.0886|-87.9809
60007|IL|42.0113617|-88.0020589
60008|IL|42.0759411|-88.0167406
60009|IL|42.0039|-87.9705
60010|IL|42.1621397|-88.148657
60011|IL|42.1526|-88.1348
60012|IL|42.2731962|-88.314212
60013|IL|42.2128686|-88.2363819
60014|IL|42.2340456|-88.3336477
60015|IL|42.1674607|-87.8844309
60016|IL|42.0492138|-87.9040571
60017|IL|42.0334|-87.8834
60018|IL|42.0144814|-87.8991514
60019|IL|42.0188|-87.8865
60020|IL|42.3940814|-88.1730427
60021|IL|42.1976923|-88.2120315
60022|IL|42.1406402|-87.7714136
60025|IL|42.0723953|-87.8205864
60026|IL|42.0925424|-87.8402405
60029|IL|42.0593273|-87.7837118
60030|IL|42.3279674|-88.0411993
60031|IL|42.3656179|-87.9432837
60033|IL|42.424585|-88.5951751
60034|IL|42.4519321|-88.4306955
60035|IL|42.1659893|-87.8058402
60038|IL|42.1106|-88.0342
60039|IL|42.2411|-88.3161
60040|IL|42.2031397|-87.8132139
60041|IL|42.374259|-88.16329
60042|IL|42.2764293|-88.2022876
60043|IL|42.0877468|-87.7197245
60044|IL|42.2806053|-87.8697056
60045|IL|42.2363447|-87.8746146
60046|IL|42.4069886|-88.0607565
60047|IL|42.1996789|-88.0314174
60048|IL|42.3165889|-87.9530849
60049|IL|42.1793|-87.9981
60050|IL|42.332005|-88.2947675
60051|IL|42.3508086|-88.2363819
60053|IL|42.0421545|-87.7910891
60056|IL|42.0644976|-87.9285777
60060|IL|42.2688729|-88.0411993
60061|IL|42.2280802|-87.962884
60062|IL|42.1272261|-87.8451527
60064|IL|42.3199976|-87.8697056
60065|IL|42.1277|-87.8288
60067|IL|42.1112958|-88.0607565
60068|IL|42.0085328|-87.8451527
60069|IL|42.19294|-87.9285777
60070|IL|42.1042273|-87.9383822
60071|IL|42.4699234|-88.314212
60072|IL|42.4109825|-88.314212
60073|IL|42.3683106|-88.099845
60074|IL|42.1303943|-88.0216334
60075|IL|42.4907|-87.9127
60076|IL|42.026064|-87.7271123
60077|IL|42.0390627|-87.759112
60078|IL|42.1106|-88.0342
60079|IL|42.3639|-87.8447
60081|IL|42.4391444|-88.2266434
60083|IL|42.4346009|-87.9530849
60084|IL|42.2704945|-88.1388989
60085|IL|42.3641878|-87.8647961
60087|IL|42.4035176|-87.8647961
60088|IL|42.3073712|-87.85252
60089|IL|42.1688759|-87.962884
60090|IL|42.1336974|-87.9285777
60091|IL|42.0805743|-87.7320368
60093|IL|42.105963|-87.7664934
60095|IL|42.1353|-88.0332
60096|IL|42.476538|-87.8304145
60097|IL|42.3918837|-88.3530747
60098|IL|42.3439139|-88.4403883
60099|IL|42.4624571|-87.8647961
60101|IL|41.9320859|-88.0020589
60102|IL|42.173981|-88.2753144
60103|IL|41.9749611|-88.1974148
60104|IL|41.8850709|-87.8697056
60105|IL|41.9552|-87.9401
60106|IL|41.9707039|-87.9432837
60107|IL|42.0191518|-88.1730427
60108|IL|41.9485328|-88.0949609
60109|IL|42.0523535|-88.5498855
60110|IL|42.1197242|-88.2801785
60111|IL|42.0229995|-88.8551019
60112|IL|41.9246496|-88.6940401
60115|IL|41.89322|-88.7686382
60116|IL|41.9125|-88.1349
60117|IL|41.9479|-88.0786
60118|IL|42.0955139|-88.314212
60119|IL|41.8497867|-88.4597673
60120|IL|42.0349891|-88.2363819
60121|IL|42.0372|-88.2812
60123|IL|42.0361546|-88.314212
60124|IL|42.0470275|-88.3821989
60126|IL|41.89137|-87.9432837
60129|IL|42.0140955|-88.9605365
60130|IL|41.8641125|-87.8107561
60131|IL|41.9348537|-87.879523
60133|IL|41.9790639|-88.1437782
60134|IL|41.8778243|-88.3336477
60135|IL|42.130076|-88.6916315
60136|IL|42.1113868|-88.387051
60137|IL|41.8735551|-88.0607565
60138|IL|41.8778|-88.0667
60139|IL|41.9283761|-88.0754188
60140|IL|42.108202|-88.5178518
60141|IL|41.8570837|-87.8328712
60142|IL|42.176204|-88.4306955
60143|IL|41.9720763|-88.0216334
60144|IL|41.8355|-88.5219
60145|IL|42.0913808|-88.7686382
60146|IL|42.1320999|-88.8838834
60147|IL|41.8864|-88.4087
60148|IL|41.8725524|-88.0020589
60150|IL|41.8943936|-88.8838834
60151|IL|41.9306893|-88.5758574
60152|IL|42.2476301|-88.6144839
60153|IL|41.8745965|-87.8402405
60154|IL|41.8556493|-87.8893383
60155|IL|41.855106|-87.8598861
60156|IL|42.1942996|-88.314212
60157|IL|41.9677042|-88.055868
60159|IL|42.0334|-88.0833
60160|IL|41.904735|-87.8598861
60161|IL|41.9008|-87.8564
60162|IL|41.8659365|-87.9089623
60163|IL|41.8883157|-87.9114147
60164|IL|41.9153781|-87.8991514
60165|IL|41.9038805|-87.88075
60168|IL|42.0334|-88.0833
60169|IL|42.0579583|-88.1242578
60171|IL|41.9242073|-87.8402405
60172|IL|41.9782668|-88.0949609
60173|IL|42.0467637|-88.0460894
60174|IL|41.9169525|-88.2947675
60175|IL|41.9381868|-88.3919026
60176|IL|41.9545005|-87.8697056
60177|IL|41.9915207|-88.3093517
60178|IL|42.0113554|-88.6916315
60179|IL|42.0425|-88.0794
60180|IL|42.2169612|-88.5275249
60181|IL|41.8770889|-87.9775787
60183|IL|41.9384|-88.4045
60184|IL|41.9510071|-88.2509857
60185|IL|41.8861543|-88.2266434
60186|IL|41.8847|-88.2039
60187|IL|41.8445754|-88.1096118
60188|IL|41.9142233|-88.1193763
60189|IL|41.8661|-88.1067
60190|IL|41.870115|-88.1535352
60191|IL|41.9663562|-87.9775787
60192|IL|42.069096|-88.2022876
60193|IL|42.0130165|-88.099845
60194|IL|42.0305434|-88.1120531
60195|IL|42.0772618|-88.0949609
60196|IL|41.9859|-88.0808
60199|IL|41.9175|-88.0976
60201|IL|42.0602081|-87.7024817
60202|IL|42.030327|-87.6926257
60203|IL|42.0493969|-87.7184931
60204|IL|42.0412|-87.6903
60208|IL|42.0584025|-87.67414
60301|IL|41.8880854|-87.7990799
60302|IL|41.8933254|-87.7812524
60303|IL|41.8851|-87.7847
60304|IL|41.8736647|-87.7910891
60305|IL|41.8940762|-87.8205864
60401|IL|41.3561962|-87.5988876
60402|IL|41.8339435|-87.7910891
60403|IL|41.5611364|-88.1340191
60404|IL|41.5174958|-88.2169027
60406|IL|41.6525135|-87.6729074
60407|IL|41.237863|-88.2753144
60408|IL|41.2570604|-88.2169027
60409|IL|41.610181|-87.5544182
60410|IL|41.4070054|-88.1876676
60411|IL|41.5154536|-87.5593613
60415|IL|41.7019228|-87.7787929
60416|IL|41.2980936|-88.2753144
